verifyName,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,id
杨安琪,24405,0.3693,176,152,999459.8684,64.11184211,55,5,0,31764.2324,44,1751747013
龚悦,21597,0.3852,347,514,279037.7043,52.86381323,163,24,51198,21198.834,44,1657986102
黄得生,17936,0.3353,262,858,171583.1469,35.12937063,121,36,0,0,44,1762968932
晨媛儿,30219,0.3935,465,174,621652.4138,26.64367816,42,5,11678,45835.9297,44,2391209283
孙思萌,19137,0.362,235,919,187896.9532,48.65505985,243,10,0,0,44,1648358974
梁轩,27958,0.3754,211,816,173436.1765,40.67401961,184,50,0,0,44,1085837512
刁扬,24121,0.3596,820,1395,112099.6559,48.11111111,354,36,0,0,44,1308482124
章莹,27564,0.3708,1936,10000,11712.06,48.7998,2690,225,0,0,44,1923695825
施易男,40239,0.3523,121,1189,97670.00841,72.53238015,120,122,0,0,44,2208468642
汪佳佳,19056,0.3615,232,914,175424.1794,48.02516411,305,49,0,0,44,1299896322
陈淑兰,17130,0.3452,246,2486,60760.06436,77.40144811,746,40,0,0,44,1740876135
郑岚侨,18661,0.3671,121,626,260441.885,36.76198083,130,17,0,0,44,1274215155
贾晓龙,34432,0.3736,428,1699,85821.01236,48.34961742,414,73,149,9.6,44,1760410680
徐冲,33084,0.3801,473,2227,52518.75168,56.56174225,598,338,0,0,44,2139429963
侯剑,26442,0.3875,996,882,180638.4354,59.33900227,349,29,0,226.75,44,1685158290
王韵晰,20135,0.3796,228,550,154896.5455,52.59090909,209,77,0,0,45,1317191727
高蕊,22163,0.3772,287,1250,124453.056,63.6608,382,6,0,16239.5,45,1242048925
王瑞儿,19626,0.3434,155,481,146933.5135,43.19126819,127,4,0,0,45,2025649543
王越,21993,0.376,254,329,348020.2432,28.99088146,54,11,10,0,45,1251222870
姜艺声,29335,0.3784,185,359,149387.9666,46.33704735,80,4,0,0,45,3517906134
杨阔,31568,0.3746,263,111,974028.1081,47.02702703,42,12,0,0,45,2349374973
高歌,27228,0.4127,2883,289,415679.7924,36.23875433,64,14,2712,35720.5352,45,1762872494
吴佳珊,19063,0.3489,309,322,468717.205,25.3136646,30,0,0,0,45,1739676307
李珊珊,19144,0.3426,327,5044,29202.75178,63.60408406,511,238,116,8651.043,45,1580772921
郑各评,23828,0.3442,165,1200,93140.95,107.5733333,282,78,0,0,45,2232498597
阿多拉,21770,0.3562,1443,2412,62813.55721,46.91293532,839,51,0,0,45,1745828080
王睿煊,24031,0.4058,381,945,152004.6349,63.27089947,292,94,0,0,45,1768123133
邵帅,18490,0.3704,189,307,448592.8339,39.50162866,59,10,0,0,45,1338084924
蔡颖恩,18180,0.334,475,3260,33425.77914,44.67668712,533,28,0,0,45,1709735475
徐仕龙,20206,0.3869,383,606,255586.8317,38.88118812,120,18,0,0,45,1259855283
欧瑞伟,17973,0.3322,125,120,134385,35.15833333,19,2,0,0,45,1915077775
何李宁,23301,0.3686,241,1279,105122.4394,45.16810008,255,6,0,0,45,1257942955
杨香玉,23001,0.4111,527,681,199168.6344,38.4082232,245,49,0,0,45,1827395615
曾晓斌,35683,0.3863,267,118,495100.1695,73.90677966,59,4,0,0,45,3277729254
陈霁平,22128,0.3399,275,1120,135604.1786,63.48482143,286,5,0,0,45,1743959042
叶欢,17205,0.3664,252,1623,87666.3586,30.35428219,470,75,0,0,45,1328263925
姚洛铭,29336,0.3597,343,597,249984.5226,27.75544389,43,6,0,0,45,1723505892
牛欣欣,0,0,0,0,0,0,0,0,0,0,44,1444153597
李国煌,21310,0.3386,167,477,241418.239,41.32914046,64,14,0,0,45,1827671341
刘子璇,34786,0.4121,862,1055,141553.5355,42.24075829,277,40,5343,0,45,1312296367
于淼,20297,0.3817,336,787,126065.6417,24.8360864,155,34,633,650,45,1655067531
钟心,28056,0.3773,347,625,200091.456,47.4624,243,48,0,0,45,2036275847
王爱玲,22979,0.3448,186,1080,120930.4444,73.9462963,429,117,250,0,45,1880660651
耿歌,20269,0.3635,139,591,189776.3452,77.47884941,209,83,0,0,45,2101850983
甜心,21322,0.3597,524,1277,112442.3023,55.98981989,587,61,0,0,45,1783999650
梁屾,25470,0.3447,1412,10000,16340.904,65.4421,3027,558,0,315.6667,45,1671219215
刘卫华,19177,0.3745,132,122,975923.6066,51.76229508,29,3,0,0,45,2045446910
程晓燕,0,0,0,0,0,0,0,0,0,0,45,1864842985
孙曼赫,21921,0.3626,261,530,296141.434,37.79811321,189,7,0,0,45,1705017153
雷可倪,23469,0.3615,299,444,324971.3514,36.77252252,92,3,2,0,45,1744825487
董朙朙,21113,0.3626,290,3287,37917.59051,48.52601156,651,211,0,0,45,2035794870
杨森,25939,0.3614,167,0,0,0,0,0,0,0,45,2043429355
王旭东,23946,0.393,218,214,596433.0841,49.02803738,52,25,0,0,45,1909840193
陶海,23802,0.373,223,3478,47766.84876,37.78435883,688,187,0,0,45,1666065283
张优,23212,0.3806,457,1719,73995.98604,57.13147179,578,111,0,0,45,2018594940
叶福生,20246,0.3788,178,697,189080.3156,40.13342898,228,59,0,0,45,1341164045
康益豪,41028,0.3897,837,534,203276.9663,27.27715356,115,22,0,63.5,45,2423968660
刘勇,24047,0.3663,216,224,532694.4643,29.79464286,67,18,466,803,45,2145212907
胡敏芝,19764,0.3775,193,3605,28197.96949,34.59667129,564,193,0,0,45,1349225773
彭怡歌,19636,0.3679,210,586,271076.7235,27.89419795,132,45,0,0,45,1323526597
胡敬波,20425,0.376,520,297,359363.8384,40.00673401,68,1,0,0,45,1140943894
康杰,18739,0.3806,208,275,500577.8182,30.62909091,60,18,0,0,45,1806888150
闫兴雪,22157,0.3764,498,1867,64960.87841,46.41724692,637,41,0,0,45,2086831653
蒋祖曼,19014,0.3403,330,1393,112171.9167,49.24192391,146,9,0,0,45,1720056831
张晓辉,24140,0.3799,294,700,212148.8571,31.52428571,110,12,0,0,45,1653024587
吴克清,29623,0.3832,945,3641,34358.31365,74.19445207,1356,522,474,1178.3214,45,1434452383
李沛泽,19876,0.3886,260,506,279680.1581,57.51185771,128,15,0,107.6136,45,1819842025
康露予,23125,0.375,190,1086,120019.7238,54.14180479,405,139,0,4.1667,45,1240269271
丁若煊,20259,0.3719,400,427,318470.3044,47.57611241,127,8,0,0,45,1293599524
舒锦霞,19877,0.346,393,1841,63610.95057,67.95382944,700,171,0,0,45,1115457852
冯静,20620,0.3762,197,476,242872.6891,59.81722689,116,8,0,0,45,1888118985
张家睿,18242,0.3749,133,80,1102743.75,51.675,15,3,0,0,45,2091172082
张善为,32681,0.366,194,331,271284.4713,53.19033233,40,19,0,0,45,1898948555
高长远,24420,0.3795,339,187,644553.369,46.5026738,44,4,0,0,45,1308327994
张嘉芷,18900,0.3434,61,619,245343.1018,81.49596123,250,15,0,0,45,1379138713
莉璃,19332,0.3666,316,3193,48879.96868,44.49201378,752,223,0,0,45,1336625973
夏一瑶,20797,0.3843,248,877,153997.5599,43.14253136,277,27,0,0,45,1232651034
李易祥,17482,0.3584,159,133,1291969.173,43.39097744,54,6,0,0,45,1644440032
肖若明,64987,0.4328,789,3183,32387.95476,62.81558278,1041,218,0,0,45,2510488491
彤阳,20173,0.3741,225,126,1223572.381,61.49206349,49,0,2,587.6667,45,1726163113
周童童,20370,0.3647,436,731,201992.5034,61.10807114,288,20,0,0,45,1759045485
郭万超,23622,0.3761,168,311,419493.5691,37.21543408,86,16,0,0,45,1923619043
黄喜,23502,0.3662,1097,6142,25466.35624,46.1444155,1115,124,0,0,45,1715972561
刘程杰,17682,0.3128,41,184,775761.5217,54.16847826,36,6,0,0,45,1255801155
杜杜,18295,0.3792,351,300,415970.2,36.58,53,9,0,0,45,1662907783
韩彦博,19620,0.3749,210,227,291250.5727,65.74008811,53,45,0,0,45,1853216434
隋存毅,21582,0.3752,182,243,697563.7037,31.19753086,71,6,0,0,45,1241784675
张宇,17923,0.3765,166,635,223225.1339,38.47716535,215,30,0,0,46,1239914183
马梓涵,19026,0.3643,292,1053,140886.4387,49.24691358,359,43,0,18.3333,46,1262746924
姜景中,18610,0.3632,178,135,692645.7778,71.53333333,30,2,0,0,46,1839895343
董一兵,26148,0.3705,649,928,166433.7284,42.19612069,191,25,0,0,46,1503629422
于慧,19281,0.3694,150,258,280953.0233,36.09689922,94,31,1531,1122,46,1865455517
潮洛梦,23252,0.3887,597,3428,48283.24971,48.99387398,982,254,0,0,46,1197368560
徐铭泽,21266,0.3553,347,739,186450.8525,32.39377537,82,5,0,2090.3333,46,1286690890
王居峰,21043,0.4015,374,1718,75504.62165,38.15192084,596,91,0,0,46,1299449424
王学圻,16885,0.2677,16,36,2233936.667,67.61111111,10,0,749,21,46,2840133823
徐自贤,24858,0.3591,132,408,330080.2941,55.13480392,112,28,0,0,46,1784766513
梁丽莹,19128,0.347,343,2536,61127.20032,53.7535489,364,38,0,0,46,1725611145
刘红星,30652,0.3493,567,624,128894.2308,52.93429487,144,97,0,0,46,2732129113
香奈儿,23465,0.3666,477,540,249177.7778,43.73333333,147,17,434,1,46,1807688632
林俞汝,38340,0.3535,203,1344,94159.82143,58.875,215,33,0,1027,46,2004604011
孙荣,19796,0.3763,291,267,506480.8989,39.40449438,79,38,0,0,46,1858724087
王萌,21072,0.3865,422,4904,32521.79853,49.84115008,2096,250,0,0,46,1282854382
严妍,29681,0.3697,1269,2437,69902.65901,46.9130078,973,174,194,25.4667,46,1251156560
李佳洺,20914,0.3787,164,424,262872.1698,63.78066038,161,49,0,0,46,1883669007
青城,45573,0.4017,1158,814,179088.6486,82.32555283,361,78,0,0,46,1707194505
满柠溪,24223,0.3916,359,1034,132188.8201,27.14119923,479,41,24,16364.6826,46,1873238784
东旭,22358,0.3675,281,1622,78301.47965,44.5215783,518,84,0,0,46,1960338277
刘荫,21167,0.3927,377,313,442492.9073,38.36102236,97,17,0,0,46,1277009675
焦阳,20815,0.3705,211,529,267750.397,39.06805293,135,25,0,79.6,46,1610976981
马诺,21539,0.3482,458,1810,95830.50829,43.75745856,568,31,0,0,46,1304204200
俞杰奇,23617,0.3817,391,66,1210868.182,24.51515152,13,1,0,0,46,1292607955
柳林,18420,0.3785,228,948,165740.7595,48.31329114,233,15,0,0,46,1247193292
向昱锦,19999,0.3734,223,828,158070.2174,44.00362319,290,121,446,1642.6666,46,1624043215
赵格,20862,0.3899,570,1340,101688.5373,28.78880597,409,17,0,0,46,1054174243
张洋,22558,0.3845,166,364,335905.3846,55.41758242,150,43,0,0,46,1265017651
方伟杰,23209,0.3458,234,1951,74977.39621,52.30189646,284,173,2,0,46,1780980713
荣飞,23749,0.3739,468,1020,123636.5882,46.69019608,296,19,0,0,46,1986501954
郭峰儿,18051,0.3633,251,2210,70492.91403,57.20497738,726,54,1,10,46,1269155152
付悦,22574,0.3723,288,298,253712.4161,40.88590604,124,10,0,0,46,1670240560
杨青倩,29192,0.346,115,256,481862.3438,44.50390625,77,0,0,0,46,1277029670
王振,20328,0.3604,90,608,216266.9408,41.78453947,162,18,0,0,46,1363064563
李萍,19866,0.3602,123,480,249533.625,38.15416667,95,5,0,0,46,1964184203
雅慧,18080,0.3524,192,1181,119943.2007,41.32599492,349,171,0,0,46,1757625923
李明泽,22496,0.387,344,89,1357057.753,47.29213483,29,7,0,268.5,46,1350086875
高晶,21945,0.3779,283,1763,91851.55984,58.81905842,752,412,0,0,46,1269639742
香港熊,22304,0.3653,310,1128,134067.1277,36.26684397,175,72,0,0,46,1735396907
朱敏瀚,17159,0.3263,187,824,182358.3495,43.16868932,118,41,0,0,46,1733173233
杨雨橙,24790,0.3897,298,442,363029.0498,36.13574661,110,14,0,0,46,1664362235
文筱芮,22841,0.3712,651,1890,57304.8254,64.66666667,595,96,0,0,46,1338158603
张国庆,25857,0.3868,148,757,140672.1797,42.11624835,200,34,0,0,46,2201749201
孙梅竞,17086,0.3615,90,145,797796.8276,38.77931034,32,3,0,0,46,1275878847
周影,19971,0.3775,156,550,255151.8545,41.63636364,159,32,0,0,46,1665340537
陈欣予,20972,0.3643,168,211,612966.2559,46.2464455,80,4,0,0,46,1807776872
张瑜,21302,0.3764,197,397,304895.063,32.09571788,84,18,0,0,46,1294835890
孙霆,19338,0.3794,91,378,366073.1746,48.88888889,104,28,0,0,46,1289499180
刘寅文,21109,0.3892,303,895,131408.1117,49.2301676,363,23,0,0,46,1699071180
李思宁,20128,0.3669,205,824,166137.5243,51.63470874,257,13,0,0,46,1819848085
陈兵,22575,0.3909,413,1049,110329.7617,38.82745472,225,146,0,0,46,2060321985
柳思贝,22038,0.3592,357,416,357680.625,69.97115385,131,11,0,0,46,1641366244
赵泽文,25536,0.4052,589,850,128773.6941,44.92941176,391,124,0,0,46,1923760705
张凯,16850,0.3369,276,190,592293.4737,34.46842105,30,10,0,0,46,2212975853
苗可丽,26565,0.3487,197,675,164977.6,65.57185185,69,1,0,0,46,2135819782
姜永鹏,18362,0.3761,201,538,238945.6506,40.26579926,109,11,0,0,46,1614510835
关菁,36348,0.3711,122,106,415376.0377,73.53773585,37,9,0,0,46,2730438853
李静怡,18356,0.3718,389,648,227660,46.56790123,226,14,0,0,46,1237427113
孙启恒,30933,0.3743,416,799,159529.4869,44.75219024,252,37,0,244.5,46,1976289263
王艺埙,29691,0.351,501,45,1016620,31.06666667,5,1,0,0,46,1990233011
陈大伟,19850,0.3703,326,2262,61738.32891,56.84084881,543,31,0,6.5,46,1407217660
黑木真二,22611,0.3861,251,698,203768.51,50.85530086,161,22,0,0,46,1647033130
高明娥,18111,0.3564,333,642,107439.5327,16.85202492,159,70,0,0,46,2255216673
张维伦,27129,0.3911,690,1758,69877.61092,52.61945392,526,157,0,0,46,1826217220
石普州,26539,0.3817,232,324,403542.2222,38.36728395,69,17,0,0,46,1905029747
祝雨辛,26551,0.3763,236,808,126105.5198,54.40222772,284,42,0,86,46,2105855222
木马易夋,19423,0.3846,322,223,487268.3408,60.13901345,110,14,0,0,46,1666840202
丁梓光,24382,0.372,316,680,196043.2059,45.94411765,198,51,0,0,46,1876544985
关宝慧,18160,0.3309,61,758,184402.7177,65.20448549,142,130,970,234.75,46,1788843671
马海伦,17674,0.3387,128,707,187809.1655,43.61103253,70,5,0,0,46,1891457704
唐北平,26685,0.3747,202,838,121270.8831,64.17422434,264,72,0,0,46,2198404365
陈瑜,18217,0.3758,321,1178,94158.48896,57.24193548,403,22,0,0,46,1285996334
席千乔,21322,0.3677,123,585,194441.7436,64.23076923,257,21,0,0,46,1936986343
苌哲涛,21423,0.3572,1113,508,228233.2677,39.73622047,95,8,0,0,46,2171960212
葛安雨,20127,0.3622,366,1208,125864.851,41.52400662,410,58,12,1963.9445,46,1734297873
金士哲,31213,0.3873,282,385,301973.1429,65.2987013,168,36,0,141.75,46,2217601194
魏欣宇,18851,0.3543,354,458,277326.5502,28.65938865,90,33,1001,77.6,46,1936253900
项博,25484,0.4023,868,263,347137.4144,57.45247148,42,6,0,0,46,1960806081
徐开骋,32550,0.3719,282,461,161994.1432,34.24295011,133,44,0,0,46,2951899404
王玥,17954,0.3716,200,363,389686.9421,41.72176309,117,44,0,0,47,1250972487
王双,19676,0.3746,140,138,1024208.261,51.51449275,48,7,0,0,47,1721425872
贺宽,30886,0.3745,404,1395,88515.82796,43.72544803,540,43,0,0,47,1923510980
赵磊,18835,0.3707,737,3051,38462.94985,33.17600787,807,76,0,0,47,1251507183
周蕊,22486,0.3725,558,190,690670.1053,30.14736842,44,7,0,0,47,1632790375
彭迪安,18420,0.3368,327,2035,77058.54545,38.68255528,210,176,0,0,47,1713255003
王维维,18528,0.3634,181,686,210444.1399,49.00145773,265,38,0,0,47,1787418513
缪晓东,24757,0.3888,419,3182,43310.08171,67.6062225,805,108,0,0,47,1237878355
王成龙,26179,0.3815,1314,1321,101256.4724,52.95760787,271,20,0,204.6667,47,1262684185
李鑫雨,17635,0.3637,170,1943,89107.9053,48.86361297,705,255,0,0,47,1336706552
姜峰,26541,0.3771,266,137,769373.4307,45.79562044,23,5,0,0,47,2258381365
孙浩恩,29406,0.3905,366,153,557083.1373,38.34640523,43,8,0,0,47,2117946341
王龙,30612,0.3877,433,1816,66529.52643,54.73292952,559,146,0,0,47,2157359535
颜小依,27507,0.3992,344,113,588982.3009,38.38053097,21,5,0,0,47,1870370853
夏语心,19746,0.3482,205,1513,97814.07799,42.58030403,144,21,0,0,47,1762979053
陆梅芳,18397,0.3849,189,124,1163091.774,47.20967742,36,13,0,0,47,1280607734
王乙竹,21631,0.374,122,678,173958.0531,44.58112094,231,69,0,2.25,47,1736177540
陈天文,45895,0.3602,198,1503,72343.71257,22.0499002,180,26,0,0,47,2025194742
刘璐,31002,0.365,293,115,804589.0435,25.53043478,44,3,0,0,47,2167811904
李晨熙,23548,0.3691,101,616,246039.9351,73.72077922,215,28,0,0,47,1303410823
陈婧,18465,0.3489,339,251,321816.5737,24.58565737,25,21,13285,39836.6719,47,1025866110
钱映伊,35119,0.381,494,1052,137493.6502,39.92585551,165,21,0,0,47,1586894254
田甜,22232,0.3728,209,809,182661.1372,48.06304079,231,136,0,0,47,1762470621
袁彩云,16854,0.3215,174,1061,142849.8775,66.9736098,151,68,0,0,47,1742768824
翟汇楠,24199,0.3792,332,468,257327.3077,61.61111111,208,31,0,0,47,1622279271
郑智中,22049,0.3779,211,1,0,15,0,0,0,0,47,1262283923
林文龙,16646,0.2681,4,105,1636688.571,51.94285714,5,4,0,0,47,1252178571
陆翊,24159,0.3523,188,25,309559.2,81.8,14,0,0,0,47,2119365067
刘泰斗,22260,0.3708,415,996,141588.6145,42.95582329,278,42,0,0,47,1828208915
孟原德,29463,0.3747,184,167,207518.0838,47.66467066,32,3,0,0,47,2380746714
黄成麟,31727,0.3785,766,1340,115174.9701,54.82089552,368,189,653,24,47,1259989847
邢城,17337,0.3548,99,1891,90433.86568,45.39714437,439,64,0,0,47,1242548250
杨可嘉,29730,0.3729,265,573,220994.7644,42.44328098,137,43,80,0,47,1932946023
火喻,24318,0.3851,219,984,119976.6463,49.97154472,237,192,0,0,47,2154719331
李耀景,95610,0.4225,1458,124,484405.6452,64.14516129,37,9,0,0,47,3270313967
陈昱光,19326,0.3811,148,354,349285.4237,30.81355932,63,25,5341,10973.1045,47,1591850232
齐海洋,22861,0.3631,220,100,872634.6,32.73,25,0,0,5.5,47,1319466177
李继龙,24700,0.368,202,482,263771.2033,37.94605809,112,31,53,0,47,1951690887
赵寒雪,27010,0.3732,147,334,370992.9341,57.76946108,122,6,0,0,47,2106751517
王子涵,26610,0.3704,905,2128,70976.10902,47.93843985,368,18,0,0,47,1733851780
刘挺,19583,0.3788,210,784,127069.2857,60.74872449,357,56,0,0,47,1850923411
刘红雨,22222,0.3745,229,2411,62383.62505,39.89381999,827,110,0,0,47,1053964004
过齐鸣,20818,0.358,120,4799,27380.76683,55.84871848,1318,1446,0,0,47,1899751695
李黎,17470,0.3661,195,701,147310.0143,69.89586305,327,154,0,0,47,1915169423
宋小宁,26526,0.405,692,1181,108791.9898,43.07366638,406,77,0,211.3333,47,1963604643
胡丹丹,23974,0.3705,276,426,358594.2254,50.48826291,106,5,0,0,47,1245759055
王子瑜,20652,0.38,160,730,221506.274,66.60547945,287,32,0,0,47,1231215337
肖华,24752,0.3826,198,102,1101280.588,44.71568627,41,9,0,0,47,1777674272
李桃,19166,0.3842,686,1239,117096.2228,51.97820823,523,94,0,11436.4443,47,1286075927
梁政珏,17235,0.3273,267,1306,99778.66769,48.84073507,214,56,0,0,47,1741067117
蔡芷瑜,24467,0.4039,502,1628,86663.29238,53.78255528,783,180,0,0,47,1648496693
刘馨远,20448,0.362,318,707,201994.0311,39.62234795,150,40,3,458.0833,47,1785744655
郑家维,20763,0.341,292,1708,74475.63232,43.02107728,111,38,0,0,47,1708927411
张可欣,18155,0.3659,315,2521,63923.39548,41.34668782,732,17,0,0,47,1308884050
肖婷佳,28744,0.3655,359,138,848851.3043,80.61594203,79,14,0,0,47,2161801067
郭钟宇,25888,0.4043,564,608,269477.6645,36.98355263,129,69,0,0,47,1244501981
柯沐汐,32521,0.3583,210,20,101658,37.3,4,0,0,0,47,1870879997
刘纪铭,23810,0.3513,961,659,189305.0076,42.3353566,136,39,0,0,47,2044469797
邵美琪,17515,0.3149,37,123,518328.2927,21.44715447,17,3,0,0,47,3148275822
寇娜,18771,0.3655,396,817,162005.508,52.26805386,303,53,1,19,47,1277070947
杨晴瑄,22064,0.3483,183,1045,142244.8421,75.24114833,396,84,0,0,47,1616264530
李龙君,21820,0.3654,141,120,565817,36.90833333,38,1,0,0,47,1921311495
崔达治,18502,0.363,190,919,121146.9206,37.218716,259,26,0,0,47,1003741390
冲田杏梨,21517,0.3096,53,772,86993.00518,51.92746114,294,24,0,0,47,2386568184
殷飞,21210,0.3835,202,241,551730.8714,36.70539419,73,21,0,3526,47,1898664535
陈溱,22282,0.3686,311,389,216726.4781,26.80462725,98,9,0,0,47,1915157037
刘婕,19598,0.3771,368,1740,94067.75862,60.57701149,603,159,0,0,47,1235845091
付永俊,22879,0.3771,652,36,2348438.333,45.13888889,9,0,0,0,47,1602497185
刘雨嘉,28645,0.3774,312,2109,66907.11238,41.21384542,750,89,0,0,47,1565836583
白莫菲,22275,0.3609,296,2066,74537.91868,57.45692159,499,35,0,0,47,1336959003
柱子,18798,0.3717,279,2157,59775.68846,30.8178025,425,310,0,301,47,1894942905
金鹏,22983,0.3726,193,160,816801,57.66875,44,17,0,0,47,1317768544
傅方俊,21926,0.3809,391,418,268427.2249,40.00956938,87,11,0,0,47,1775458347
孙文婷,20224,0.3562,181,926,149286.4795,34.9524838,294,33,0,0,47,1286728400
妙林,22583,0.3628,322,2594,51384.51812,55.10292984,693,159,0,0,47,1567395885
章证翔,19896,0.3394,173,781,189516.799,50.13444302,121,94,0,0,47,1763206525
于洋,37150,0.3887,502,1514,65853.40819,38.57067371,717,55,0,0,47,2615088364
彭一伊,23751,0.3777,422,1071,138183.3613,61.95518207,377,63,0,0,47,1760875615
尤天翔,29280,0.3604,623,722,165845.7341,44.43905817,145,32,0,0,48,1933238401
李文斌,26336,0.3816,335,282,362161.0638,48.68439716,75,34,0,0,48,2000337125
俞露,17698,0.3745,427,189,805464.7619,60.3968254,59,3,0,0,48,1287165227
张玉春,20220,0.3674,978,10000,15403.866,53.4128,2849,2521,0,0,48,1194726351
金钟,17876,0.3674,125,794,163219.2695,61.08816121,284,113,0,0,48,1348894274
李素璇,23436,0.3807,334,221,461175.2036,112.7466063,87,0,24972,7343.9336,48,1829380862
吕明明,18107,0.377,454,881,115569.5346,31.97048808,198,25,0,0,48,1801257510
韩朔,18991,0.3803,253,236,451886.6949,45.05084746,74,7,0,0,48,1572899701
胡菀清,25413,0.3691,195,753,202462.3108,58.20185923,275,11,0,0,48,1668412933
杨瑞鹏,27064,0.3933,274,580,245279.7931,45.51206897,127,18,0,0,48,1777190375
韩悦,22079,0.3849,300,354,391216.2712,49.62711864,105,15,0,0,48,1824070512
詹姆斯?奥夫斯,29288,0.3746,402,963,113813.7072,61.72689512,205,17,0,0,48,2350704774
陈杨,18575,0.3848,333,580,113912.2759,46.56206897,184,30,0,0,48,1315321690
赵一龙,30805,0.3844,300,1121,117222.6583,41.8412132,280,94,0,0,48,1892326272
郭庆雪,22506,0.3885,1800,1952,72880.81967,32.99692623,485,90,0,0,48,1744757434
郑雪,22761,0.3876,315,253,581126.7984,39.82213439,64,14,0,0,48,1603278657
马婵娟,24947,0.3831,402,4700,35688.74043,45.55106383,1602,622,0,0,48,1660388247
